"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 06, 2011","285.56","279.53","287.73","275.60","10.82M","1.65%"
"Sep 05, 2011","280.92","284.46","284.46","277.83","10.90M","-2.33%"
"Sep 02, 2011","287.63","295.79","295.79","282.18","14.96M","-1.01%"
"Aug 30, 2011","290.57","289.09","292.69","282.76","12.14M","2.03%"
"Aug 29, 2011","284.78","277.68","286.76","276.81","11.22M","4.25%"
"Aug 26, 2011","273.16","271.17","279.40","270.69","21.02M","0.88%"
"Aug 25, 2011","270.78","279.07","280.92","268.07","26.85M","-3.00%"
"Aug 24, 2011","279.16","282.76","283.38","276.56","8.61M","-1.14%"
"Aug 23, 2011","282.39","273.00","285.57","272.10","17.14M","3.76%"
"Aug 22, 2011","272.17","274.57","278.44","269.74","15.71M","-1.36%"
"Aug 19, 2011","275.91","282.02","282.02","269.32","28.90M","-5.49%"
"Aug 18, 2011","291.95","305.71","306.09","290.58","10.67M","-3.88%"
"Aug 17, 2011","303.72","297.15","305.77","297.15","8.53M","2.07%"
"Aug 16, 2011","297.56","301.37","302.39","294.21","10.15M","1.02%"
"Aug 12, 2011","294.57","308.56","308.56","290.50","14.10M","-2.68%"
"Aug 11, 2011","302.68","301.62","306.20","299.50","8.21M","-0.27%"
"Aug 10, 2011","303.49","303.60","307.12","299.02","13.96M","3.06%"
"Aug 09, 2011","294.49","291.57","302.60","291.47","16.85M","-3.88%"
"Aug 08, 2011","306.39","310.05","310.05","301.49","16.17M","-4.66%"
"Aug 05, 2011","321.36","327.86","327.86","313.15","15.76M","-4.35%"
"Aug 04, 2011","335.99","339.81","342.29","335.35","6.53M","-0.86%"
"Aug 03, 2011","338.90","339.19","339.78","335.91","5.65M","-0.67%"
"Aug 02, 2011","341.17","347.07","347.07","340.43","4.93M","-2.28%"
"Aug 01, 2011","349.13","344.79","350.21","344.79","6.09M","1.41%"
"Jul 29, 2011","344.27","339.94","345.08","338.00","9.76M","0.90%"
"Jul 28, 2011","341.19","342.91","344.02","339.13","9.48M","-1.63%"
"Jul 27, 2011","346.84","347.38","351.71","346.16","8.51M","-0.18%"
"Jul 26, 2011","347.48","348.37","350.23","345.70","6.85M","-0.21%"
"Jul 25, 2011","348.22","349.49","350.36","346.15","7.40M","-0.72%"
"Jul 22, 2011","350.76","345.31","352.71","343.53","7.75M","2.17%"
"Jul 21, 2011","343.30","340.46","345.33","339.42","5.90M","0.57%"
"Jul 20, 2011","341.36","343.88","343.88","340.43","6.22M","0.07%"
"Jul 19, 2011","341.12","337.46","342.54","336.92","8.32M","1.37%"
"Jul 18, 2011","336.51","339.19","340.22","335.76","9.41M","-0.66%"
"Jul 15, 2011","338.74","340.31","342.66","337.33","6.39M","-0.33%"
"Jul 14, 2011","339.86","342.32","342.79","338.70","10.89M","-1.33%"
"Jul 13, 2011","344.44","343.04","348.17","342.42","13.34M","-0.51%"
"Jul 12, 2011","346.21","353.46","353.46","340.66","29.65M","-4.44%"
"Jul 11, 2011","362.28","366.34","369.09","358.24","9.21M","-1.86%"
"Jul 08, 2011","369.15","372.06","375.02","368.00","5.67M","-0.64%"
"Jul 07, 2011","371.53","366.50","372.06","364.99","5.75M","1.42%"
"Jul 06, 2011","366.32","365.49","368.64","364.26","3.44M","-0.09%"
"Jul 05, 2011","366.66","366.73","368.33","362.88","6.42M","0.60%"
"Jul 04, 2011","364.49","367.92","369.21","364.00","4.11M","0.16%"
"Jul 01, 2011","363.89","364.00","368.33","362.65","6.40M","0.81%"
"Jun 30, 2011","360.95","357.93","362.01","357.36","11.34M","1.00%"
"Jun 29, 2011","357.39","355.69","360.52","355.69","4.80M","0.57%"
"Jun 28, 2011","355.35","355.94","356.79","352.69","4.49M","-0.20%"
"Jun 27, 2011","356.07","351.18","362.51","349.77","10.72M","0.39%"
"Jun 24, 2011","354.69","346.14","356.89","346.14","11.22M","2.91%"
"Jun 23, 2011","344.66","341.05","345.90","339.26","4.16M","0.87%"
"Jun 22, 2011","341.68","341.43","344.99","340.07","5.63M","1.02%"
"Jun 21, 2011","338.22","337.71","341.67","334.02","7.54M","0.65%"
"Jun 20, 2011","336.04","343.32","344.74","328.96","12.46M","-2.17%"
"Jun 17, 2011","343.49","347.27","347.67","338.73","8.53M","-1.09%"
"Jun 16, 2011","347.29","350.85","350.85","346.64","7.63M","-1.25%"
"Jun 15, 2011","351.67","354.91","354.91","350.59","7.34M","-1.28%"
"Jun 14, 2011","356.22","356.90","357.61","355.28","7.87M","-0.18%"
"Jun 13, 2011","356.88","353.27","357.45","349.70","7.73M","0.53%"
"Jun 10, 2011","354.99","355.75","357.28","353.60","7.19M","0.03%"
"Jun 09, 2011","354.88","357.36","357.36","354.02","4.22M","-0.36%"
"Jun 08, 2011","356.15","358.29","358.69","355.59","5.95M","-0.72%"
"Jun 07, 2011","358.73","350.98","360.15","350.98","7.98M","1.93%"
"Jun 06, 2011","351.95","349.98","352.95","346.65","3.77M","0.77%"
"Jun 03, 2011","349.26","348.62","352.56","348.61","6.29M","0.47%"
"Jun 02, 2011","347.63","344.77","349.73","344.40","7.12M","-0.30%"
"Jun 01, 2011","348.69","346.51","350.23","345.27","8.11M","0.93%"
"May 31, 2011","345.47","346.39","349.49","344.35","20.41M","0.18%"
"May 30, 2011","344.85","348.01","348.01","342.42","6.87M","-0.25%"
"May 27, 2011","345.70","342.29","348.12","342.29","6.26M","0.39%"
"May 26, 2011","344.35","346.51","346.98","342.05","8.48M","-0.43%"
"May 25, 2011","345.85","350.69","350.69","341.87","11.08M","-1.96%"
"May 24, 2011","352.77","351.35","355.17","351.35","7.63M","0.26%"
"May 23, 2011","351.85","353.19","353.80","350.71","6.78M","-0.45%"
"May 20, 2011","353.44","352.84","355.15","351.24","8.02M","0.12%"
"May 19, 2011","353.02","354.66","354.66","351.67","7.46M","0.14%"
"May 18, 2011","352.53","353.46","357.47","347.63","10.18M","-0.06%"
"May 17, 2011","352.73","353.26","356.84","350.22","7.57M","-0.22%"
"May 16, 2011","353.51","356.68","356.68","352.51","6.47M","-0.97%"
"May 13, 2011","356.97","357.57","361.14","356.09","8.28M","-0.10%"
"May 12, 2011","357.33","359.40","360.77","356.18","5.00M","-0.85%"
"May 11, 2011","360.41","357.42","362.63","357.17","6.41M","0.90%"
"May 10, 2011","357.18","360.61","362.74","356.18","4.87M","-0.98%"
"May 09, 2011","360.72","360.90","361.76","355.63","4.94M","0.54%"
"May 06, 2011","358.79","354.44","360.90","353.21","11.93M","1.56%"
"May 05, 2011","353.27","355.60","357.04","351.84","12.66M","-0.74%"
"May 04, 2011","355.90","359.78","360.28","352.56","16.92M","-1.42%"
"May 03, 2011","361.03","362.14","366.74","359.65","13.23M","-0.39%"
"May 02, 2011","362.45","362.02","365.11","360.90","13.47M","0.56%"
"Apr 29, 2011","360.43","360.90","363.25","358.16","16.25M","-0.78%"
"Apr 28, 2011","363.27","365.73","366.85","362.26","23.42M","-0.81%"
"Apr 27, 2011","366.25","365.24","367.67","364.93","9.98M","0.37%"
"Apr 26, 2011","364.91","364.00","366.47","362.14","18.23M","0.04%"
"Apr 25, 2011","364.78","361.52","367.59","360.57","15.53M","1.08%"
"Apr 21, 2011","360.90","361.98","364.68","359.79","23.95M","0.09%"
"Apr 20, 2011","360.56","362.01","363.12","358.54","17.95M","0.69%"
"Apr 19, 2011","358.09","360.40","363.01","357.30","19.21M","-0.64%"
"Apr 18, 2011","360.41","362.01","367.97","357.18","41.09M","-2.79%"
"Apr 15, 2011","370.76","408.79","409.09","369.27","81.02M","-9.58%"
"Apr 13, 2011","410.03","398.23","411.39","396.37","11.07M","1.99%"
"Apr 11, 2011","402.02","396.28","404.53","394.51","8.00M","0.44%"
"Apr 08, 2011","400.25","402.07","404.88","397.79","4.83M","-0.57%"
"Apr 07, 2011","402.55","404.54","404.54","401.54","3.80M","-0.89%"
"Apr 06, 2011","406.18","406.66","409.14","403.32","6.77M","-0.25%"
"Apr 05, 2011","407.19","406.41","408.40","400.72","4.30M","0.00%"
"Apr 04, 2011","407.17","399.96","408.77","399.47","7.38M","2.02%"
"Apr 01, 2011","399.11","401.22","403.84","397.85","5.59M","-0.71%"
"Mar 31, 2011","401.98","394.63","404.92","392.39","18.84M","2.22%"
"Mar 30, 2011","393.25","393.39","397.30","391.49","5.61M","-0.08%"
"Mar 29, 2011","393.56","388.43","395.46","388.05","9.86M","1.08%"
"Mar 28, 2011","389.37","389.30","391.60","385.67","12.06M","-0.74%"
"Mar 25, 2011","392.28","377.52","395.00","377.03","12.66M","5.34%"
"Mar 24, 2011","372.41","371.18","373.57","369.42","8.19M","0.32%"
"Mar 23, 2011","371.23","363.97","371.91","363.01","7.27M","1.71%"
"Mar 22, 2011","365.00","364.02","366.69","362.63","5.12M","0.71%"
"Mar 21, 2011","362.42","366.03","366.73","360.20","6.61M","-0.64%"
"Mar 18, 2011","364.75","369.60","371.41","363.70","7.47M","-1.26%"
"Mar 17, 2011","369.42","370.09","371.93","368.46","8.32M","-1.72%"
"Mar 16, 2011","375.89","375.16","379.68","374.55","5.59M","0.02%"
"Mar 15, 2011","375.80","376.03","379.36","372.80","9.04M","-2.28%"
"Mar 14, 2011","384.56","376.40","385.45","375.86","3.56M","1.54%"
"Mar 11, 2011","378.74","380.49","381.86","377.64","7.28M","-1.18%"
"Mar 10, 2011","383.25","383.84","384.46","379.81","3.44M","-0.17%"
"Mar 09, 2011","383.90","386.94","388.53","380.86","6.68M","-0.67%"
"Mar 08, 2011","386.48","375.81","388.43","374.56","8.51M","2.42%"
"Mar 07, 2011","377.35","376.52","381.36","375.22","7.36M","-0.64%"
"Mar 04, 2011","379.77","380.37","383.22","378.01","9.77M","1.19%"
"Mar 03, 2011","375.30","379.26","379.38","372.18","12.57M","-1.83%"
"Mar 01, 2011","382.28","375.78","385.45","373.05","8.38M","2.85%"
"Feb 28, 2011","371.70","374.79","388.78","368.02","14.51M","-0.34%"
"Feb 25, 2011","372.96","374.94","377.35","367.84","10.37M","-0.05%"
"Feb 24, 2011","373.15","378.26","381.98","371.44","16.49M","-2.27%"
"Feb 23, 2011","381.83","385.19","385.19","380.75","7.08M","-2.01%"
"Feb 22, 2011","389.65","389.45","392.77","386.20","6.09M","-0.74%"
"Feb 21, 2011","392.55","384.46","394.11","381.48","9.40M","2.09%"
"Feb 18, 2011","384.50","387.56","390.04","383.11","7.10M","-0.42%"
"Feb 17, 2011","386.12","386.75","387.93","384.73","3.39M","0.34%"
"Feb 16, 2011","384.83","382.26","387.40","382.12","2.92M","-0.11%"
"Feb 15, 2011","385.27","384.46","388.06","381.25","4.60M","0.06%"
"Feb 14, 2011","385.02","377.52","386.73","377.08","6.98M","2.09%"
"Feb 11, 2011","377.12","375.80","380.58","374.58","11.21M","-0.41%"
"Feb 10, 2011","378.66","385.16","386.20","377.14","8.25M","-2.48%"
"Feb 09, 2011","388.27","382.60","391.86","380.48","7.50M","1.10%"
"Feb 08, 2011","384.04","384.46","386.94","380.99","6.02M","0.30%"
"Feb 07, 2011","382.90","381.35","386.18","379.62","7.34M","1.30%"
"Feb 04, 2011","378.00","384.34","387.40","375.33","6.96M","-2.23%"
"Feb 03, 2011","386.64","384.63","391.03","382.75","6.05M","0.92%"
"Feb 02, 2011","383.13","386.07","392.40","380.12","9.17M","0.00%"
"Feb 01, 2011","383.12","387.72","387.98","377.40","10.30M","-0.92%"
"Jan 31, 2011","386.66","389.24","389.24","382.75","7.75M","-1.59%"
"Jan 28, 2011","392.91","397.58","405.36","389.50","12.68M","-0.90%"
"Jan 27, 2011","396.48","405.42","405.42","395.06","12.71M","-1.92%"
"Jan 25, 2011","404.26","404.92","409.87","401.33","9.93M","-0.76%"
"Jan 24, 2011","407.36","401.82","408.02","400.25","7.50M","1.26%"
"Jan 21, 2011","402.30","405.67","406.54","400.71","4.63M","-1.58%"
"Jan 20, 2011","408.76","400.83","410.18","399.11","7.23M","1.43%"
"Jan 19, 2011","403.01","410.15","411.00","401.30","6.94M","-2.21%"
"Jan 18, 2011","412.12","403.06","413.69","403.06","9.80M","1.66%"
"Jan 17, 2011","405.39","396.86","406.99","395.78","8.22M","2.01%"
"Jan 14, 2011","397.40","395.14","406.52","395.00","10.32M","-0.03%"
"Jan 13, 2011","397.51","408.40","409.14","396.24","22.35M","-5.09%"
"Jan 12, 2011","418.85","415.47","420.43","411.52","10.04M","1.55%"
"Jan 11, 2011","412.45","414.23","424.57","407.79","12.32M","-2.06%"
"Jan 10, 2011","421.14","418.57","427.02","415.71","10.39M","0.74%"
"Jan 07, 2011","418.04","429.52","433.45","416.25","8.55M","-3.09%"
"Jan 06, 2011","431.36","431.59","433.20","427.14","4.69M","0.54%"
"Jan 05, 2011","429.06","429.73","431.22","427.26","3.52M","-0.63%"
"Jan 04, 2011","431.77","428.74","433.94","428.74","8.12M","0.67%"
"Jan 03, 2011","428.90","427.12","430.31","425.10","5.05M","0.45%"
"Dec 31, 2010","426.97","425.76","427.99","422.31","5.86M","-0.12%"
"Dec 30, 2010","427.49","422.91","428.36","421.91","8.99M","1.24%"
"Dec 29, 2010","422.27","419.31","423.53","418.08","3.80M","0.66%"
"Dec 28, 2010","419.51","418.07","420.42","417.14","2.55M","0.17%"
"Dec 27, 2010","418.80","416.33","420.65","416.33","3.69M","0.20%"
"Dec 24, 2010","417.96","415.09","419.41","414.48","3.62M","0.06%"
"Dec 23, 2010","417.69","414.72","418.19","412.89","6.23M","1.06%"
"Dec 22, 2010","413.29","412.36","416.67","410.97","5.93M","0.10%"
"Dec 21, 2010","412.89","415.53","417.90","410.63","8.06M","-0.62%"
"Dec 20, 2010","415.46","403.32","417.18","403.31","11.35M","1.72%"
"Dec 16, 2010","408.43","399.27","409.26","398.10","8.51M","2.80%"
"Dec 15, 2010","397.29","390.25","397.98","390.25","8.25M","1.42%"
"Dec 14, 2010","391.73","392.36","393.64","387.78","3.93M","0.42%"
"Dec 13, 2010","390.08","390.54","391.46","381.36","6.85M","0.03%"
"Dec 10, 2010","389.95","390.04","392.15","386.67","6.13M","-0.23%"
"Dec 09, 2010","390.84","390.04","394.64","389.56","7.93M","0.65%"
"Dec 08, 2010","388.32","391.78","392.41","386.20","6.95M","-1.49%"
"Dec 07, 2010","394.21","390.15","396.24","389.45","6.09M","1.12%"
"Dec 06, 2010","389.84","388.18","393.94","387.68","6.02M","0.59%"
"Dec 03, 2010","387.56","385.33","390.40","384.83","6.65M","0.86%"
"Dec 02, 2010","384.27","379.00","385.63","376.03","7.20M","1.51%"
"Dec 01, 2010","378.56","378.23","380.31","376.40","4.62M","0.05%"
"Nov 30, 2010","378.38","377.45","382.31","373.57","9.07M","-0.42%"
"Nov 29, 2010","379.99","380.12","383.92","378.40","4.96M","0.72%"
"Nov 26, 2010","377.27","380.74","384.96","375.40","9.52M","-0.73%"
"Nov 25, 2010","380.04","372.75","385.82","372.75","18.33M","2.29%"
"Nov 24, 2010","371.55","375.02","376.39","365.89","4.04M","-0.54%"
"Nov 23, 2010","373.56","375.52","379.35","369.57","4.58M","-1.04%"
"Nov 22, 2010","377.48","368.51","380.49","368.51","8.78M","2.70%"
"Nov 19, 2010","367.57","370.51","373.14","365.24","5.66M","-1.34%"
"Nov 18, 2010","372.55","370.69","376.01","366.93","7.13M","1.11%"
"Nov 16, 2010","368.46","373.55","374.41","364.65","8.38M","-1.95%"
"Nov 15, 2010","375.79","372.43","377.63","369.28","5.85M","1.08%"
"Nov 12, 2010","371.79","376.77","376.86","370.69","7.50M","-1.86%"
"Nov 11, 2010","378.84","382.48","382.48","378.38","5.59M","-0.91%"
"Nov 10, 2010","382.31","378.01","385.08","375.79","9.73M","0.75%"
"Nov 09, 2010","379.47","376.62","381.36","375.78","5.27M","1.45%"
"Nov 08, 2010","374.03","382.48","382.48","372.90","5.38M","-2.13%"
"Nov 05, 2010","382.18","382.47","383.47","380.85","631.96K","0.14%"
"Nov 04, 2010","381.63","377.52","382.60","376.14","5.51M","1.75%"
"Nov 03, 2010","375.08","376.02","377.61","373.92","3.05M","-0.09%"
"Nov 02, 2010","375.41","372.31","376.10","370.17","5.00M","0.85%"
"Nov 01, 2010","372.26","369.95","376.02","369.95","4.55M","1.01%"
"Oct 29, 2010","368.55","370.69","371.81","365.11","6.89M","0.03%"
"Oct 28, 2010","368.44","370.07","376.14","365.62","18.23M","-0.31%"
"Oct 27, 2010","369.60","372.31","373.30","367.99","9.07M","-1.12%"
"Oct 26, 2010","373.78","374.54","377.43","372.39","6.93M","-0.17%"
"Oct 25, 2010","374.43","379.35","381.35","373.31","5.22M","-1.11%"
"Oct 22, 2010","378.65","372.71","382.59","372.43","11.35M","0.62%"
"Oct 21, 2010","376.33","371.79","376.82","369.59","9.23M","0.52%"
"Oct 20, 2010","374.37","373.27","377.59","370.82","7.09M","0.28%"
"Oct 19, 2010","373.32","383.80","385.09","372.18","14.08M","-3.12%"
"Oct 18, 2010","385.33","382.04","386.80","376.93","12.59M","1.00%"
"Oct 15, 2010","381.52","396.86","401.58","379.64","25.87M","-3.42%"
"Oct 14, 2010","395.03","392.53","400.45","391.43","9.19M","1.03%"
"Oct 13, 2010","391.01","382.10","392.50","381.38","13.02M","2.53%"
"Oct 12, 2010","381.38","380.99","382.59","378.30","4.63M","0.02%"
"Oct 11, 2010","381.29","382.02","384.09","379.33","4.49M","-0.06%"
"Oct 08, 2010","381.52","379.50","382.68","376.65","6.55M","0.75%"
"Oct 07, 2010","378.69","383.10","384.15","377.27","6.83M","-1.62%"
"Oct 06, 2010","384.93","385.20","387.30","381.56","5.79M","0.62%"
"Oct 05, 2010","382.56","381.36","385.82","380.74","5.19M","0.20%"
"Oct 04, 2010","381.79","385.95","392.15","379.82","7.64M","-0.76%"
"Oct 01, 2010","384.73","378.38","385.71","375.32","8.09M","1.69%"
"Sep 30, 2010","378.32","377.88","381.36","372.98","13.67M","0.64%"
"Sep 29, 2010","375.91","375.28","381.86","372.38","8.97M","0.48%"
"Sep 28, 2010","374.12","375.16","375.54","372.18","6.21M","-0.53%"
"Sep 27, 2010","376.10","378.88","379.50","374.95","7.21M","-0.54%"
"Sep 24, 2010","378.15","374.90","379.34","371.27","8.79M","0.87%"
"Sep 23, 2010","374.90","372.68","376.37","368.72","11.18M","0.29%"
"Sep 22, 2010","373.83","379.56","379.86","371.37","10.81M","-1.47%"
"Sep 21, 2010","379.39","373.92","380.12","371.64","9.22M","1.68%"
"Sep 20, 2010","373.13","368.96","374.29","368.96","5.03M","1.29%"
"Sep 17, 2010","368.36","367.84","373.61","367.02","8.62M","0.14%"
"Sep 16, 2010","367.84","376.03","376.03","366.88","7.09M","-2.84%"
"Sep 15, 2010","378.61","368.96","379.50","368.21","14.34M","2.60%"
"Sep 14, 2010","369.03","365.93","372.06","365.86","9.77M","1.32%"
"Sep 13, 2010","364.23","358.42","365.24","357.42","6.65M","1.45%"
"Sep 09, 2010","359.04","355.95","359.66","354.45","7.59M","0.54%"
"Sep 08, 2010","357.10","354.32","357.99","350.36","9.39M","0.50%"
"Sep 07, 2010","355.31","352.22","356.30","348.52","8.32M","1.18%"
"Sep 06, 2010","351.18","345.55","352.22","345.47","6.39M","1.95%"
"Sep 03, 2010","344.46","342.43","347.75","342.43","7.61M","0.89%"
"Sep 02, 2010","341.43","347.13","348.99","340.55","3.40M","-0.83%"
"Sep 01, 2010","344.30","336.57","345.33","335.88","10.13M","2.30%"
"Aug 31, 2010","336.57","332.99","337.83","331.89","7.72M","0.50%"
"Aug 30, 2010","334.91","337.25","339.32","330.67","4.78M","-0.35%"
"Aug 27, 2010","336.08","342.05","342.05","332.55","6.97M","-2.01%"
"Aug 26, 2010","342.99","344.15","345.14","340.72","7.83M","-0.19%"
"Aug 25, 2010","343.65","342.54","346.50","341.79","3.50M","0.21%"
"Aug 24, 2010","342.94","345.89","345.89","341.70","5.25M","-1.35%"
"Aug 23, 2010","347.65","343.78","348.49","342.46","4.51M","1.21%"
"Aug 20, 2010","343.48","347.63","347.63","341.55","4.62M","-1.25%"
"Aug 19, 2010","347.83","349.11","350.36","345.76","4.83M","-0.09%"
"Aug 18, 2010","348.15","342.93","349.67","342.06","6.13M","2.06%"
"Aug 17, 2010","341.12","341.67","344.34","338.57","5.14M","-0.41%"
"Aug 16, 2010","342.53","342.29","344.53","341.05","5.19M","-0.55%"
"Aug 13, 2010","344.43","344.15","347.01","341.67","5.56M","0.16%"
"Aug 12, 2010","343.87","346.76","346.76","341.55","6.97M","-1.36%"
"Aug 11, 2010","348.61","351.47","354.44","347.25","5.34M","-0.64%"
"Aug 10, 2010","350.86","355.94","355.94","349.11","4.81M","-1.58%"
"Aug 09, 2010","356.51","353.27","357.54","349.27","4.20M","0.38%"
"Aug 06, 2010","355.17","354.82","358.66","353.70","3.68M","-0.19%"
"Aug 05, 2010","355.84","357.18","360.50","354.89","6.59M","-0.18%"
"Aug 04, 2010","356.49","346.01","358.66","346.01","9.54M","3.24%"
"Aug 03, 2010","345.31","347.87","349.61","343.47","2.43M","-0.45%"
"Aug 02, 2010","346.88","347.25","348.84","344.92","3.82M","0.31%"
"Jul 30, 2010","345.82","349.11","351.13","342.29","4.47M","-1.58%"
"Jul 29, 2010","351.37","350.33","352.22","348.60","3.61M","0.04%"
"Jul 28, 2010","351.24","350.85","352.03","348.74","3.73M","0.12%"
"Jul 27, 2010","350.83","347.63","351.47","347.63","5.09M","0.87%"
"Jul 26, 2010","347.81","346.01","348.49","346.01","4.47M","0.65%"
"Jul 23, 2010","345.57","345.64","355.94","342.91","5.32M","1.16%"
"Jul 22, 2010","341.61","342.88","342.88","338.21","8.23M","-0.62%"
"Jul 21, 2010","343.74","343.20","344.65","342.29","2.63M","0.44%"
"Jul 20, 2010","342.25","343.59","345.08","341.49","5.05M","-0.39%"
"Jul 19, 2010","343.59","340.93","346.36","339.29","7.05M","-0.24%"
"Jul 16, 2010","344.40","341.67","346.14","341.18","8.21M","0.63%"
"Jul 15, 2010","342.24","340.92","344.28","339.81","8.33M","0.61%"
"Jul 14, 2010","340.17","346.01","348.37","339.44","14.19M","-1.93%"
"Jul 13, 2010","346.85","355.94","356.56","344.90","25.50M","-3.42%"
"Jul 12, 2010","359.15","353.46","360.90","353.46","8.60M","0.77%"
"Jul 09, 2010","356.41","351.98","357.24","351.98","7.86M","1.60%"
"Jul 08, 2010","350.79","348.00","353.01","347.27","6.28M","1.68%"
"Jul 07, 2010","344.99","347.20","347.20","342.94","5.92M","-0.12%"
"Jul 06, 2010","345.41","340.19","347.13","340.19","5.87M","1.52%"
"Jul 05, 2010","340.24","338.57","341.30","337.33","3.62M","0.59%"
"Jul 02, 2010","338.26","344.15","344.15","336.84","11.17M","-1.43%"
"Jul 01, 2010","343.17","346.14","346.14","341.18","5.85M","-0.86%"
"Jun 30, 2010","346.14","344.53","348.33","338.82","9.45M","-0.09%"
"Jun 29, 2010","346.45","346.39","348.94","343.17","3.77M","-0.55%"
"Jun 28, 2010","348.37","343.53","349.36","343.53","3.83M","1.13%"
"Jun 25, 2010","344.49","348.49","348.74","343.66","3.35M","-1.59%"
"Jun 24, 2010","350.07","349.04","351.43","345.15","12.32M","0.89%"
"Jun 23, 2010","346.98","340.69","347.87","337.07","4.95M","1.11%"
"Jun 22, 2010","343.17","346.01","347.17","342.29","4.76M","-1.20%"
"Jun 21, 2010","347.35","347.18","349.59","346.17","7.16M","0.52%"
"Jun 18, 2010","345.54","335.83","349.11","335.83","8.36M","0.77%"
"Jun 17, 2010","342.90","344.28","345.25","339.32","5.64M","-0.16%"
"Jun 16, 2010","343.46","341.66","344.71","340.06","5.72M","1.27%"
"Jun 15, 2010","339.16","340.62","344.77","337.59","7.95M","-0.43%"
"Jun 14, 2010","340.61","328.66","342.15","328.66","9.73M","4.40%"
"Jun 11, 2010","326.26","330.50","333.72","325.06","9.91M","-0.56%"
"Jun 10, 2010","328.10","325.58","329.15","325.00","5.19M","0.79%"
"Jun 09, 2010","325.54","330.88","330.88","324.50","5.43M","-1.11%"
"Jun 08, 2010","329.21","331.34","333.49","328.39","6.65M","-0.64%"
"Jun 07, 2010","331.34","336.09","336.09","328.65","7.78M","-2.10%"
"Jun 04, 2010","338.44","334.60","339.57","332.68","4.95M","1.15%"
"Jun 03, 2010","334.60","329.89","335.57","329.89","5.52M","2.19%"
"Jun 02, 2010","327.44","326.79","328.89","325.44","6.56M","0.61%"
"Jun 01, 2010","325.47","329.27","329.58","324.63","5.78M","-1.27%"
"May 31, 2010","329.64","339.19","339.19","325.50","7.02M","-0.73%"
"May 28, 2010","332.06","331.14","332.92","327.08","6.79M","1.29%"
"May 27, 2010","327.83","325.90","330.39","321.84","11.31M","0.85%"
"May 26, 2010","325.06","318.12","327.40","317.02","7.87M","3.46%"
"May 25, 2010","314.19","320.82","320.82","311.30","8.84M","-2.58%"
"May 24, 2010","322.50","323.81","326.17","319.88","7.19M","0.72%"
"May 21, 2010","320.19","318.48","323.44","317.29","7.13M","-0.73%"
"May 20, 2010","322.54","323.94","326.74","320.78","6.51M","-0.08%"
"May 19, 2010","322.80","325.68","328.94","321.64","11.94M","-1.00%"
"May 18, 2010","326.07","329.89","329.89","320.22","7.14M","0.49%"
"May 17, 2010","324.48","326.79","328.41","319.48","8.17M","-1.34%"
"May 14, 2010","328.89","336.09","338.20","326.17","6.82M","-2.01%"
"May 13, 2010","335.62","332.87","337.71","330.05","4.92M","0.91%"
"May 12, 2010","332.58","329.40","334.72","328.93","9.19M","0.79%"
"May 11, 2010","329.98","331.11","331.69","326.92","5.80M","-0.56%"
"May 10, 2010","331.84","324.93","332.84","324.93","5.64M","2.25%"
"May 07, 2010","324.54","327.18","328.07","323.33","8.98M","-1.55%"
"May 06, 2010","329.66","333.65","333.65","328.10","7.81M","-1.29%"
"May 05, 2010","333.98","328.58","335.84","323.69","12.12M","1.01%"
"May 04, 2010","330.65","335.47","335.60","329.33","6.58M","-1.07%"
"May 03, 2010","334.22","335.84","336.71","332.62","5.41M","-1.58%"
"Apr 30, 2010","339.58","336.34","342.14","332.01","8.07M","1.07%"
"Apr 29, 2010","335.99","334.73","338.93","331.75","11.32M","0.36%"
"Apr 28, 2010","334.79","336.11","338.82","333.75","5.54M","-1.39%"
"Apr 27, 2010","339.50","338.46","340.11","338.13","3.28M","-0.05%"
"Apr 26, 2010","339.68","338.59","341.55","337.96","4.45M","0.44%"
"Apr 23, 2010","338.19","339.19","341.51","336.94","5.89M","0.31%"
"Apr 22, 2010","337.13","335.84","342.65","333.98","6.98M","0.22%"
"Apr 21, 2010","336.40","340.19","341.02","334.89","6.50M","-0.54%"
"Apr 20, 2010","338.24","342.98","346.01","337.33","9.54M","-0.89%"
"Apr 19, 2010","341.29","344.11","344.11","339.32","8.75M","-1.32%"
"Apr 16, 2010","345.84","346.27","348.37","343.66","6.24M","-0.46%"
"Apr 15, 2010","347.45","345.77","350.32","342.21","22.40M","0.71%"
"Apr 13, 2010","345.01","333.61","346.49","326.79","57.64M","3.68%"
"Apr 12, 2010","332.76","333.10","334.60","328.91","8.33M","0.26%"
"Apr 09, 2010","331.90","331.13","334.57","330.51","8.26M","0.47%"
"Apr 08, 2010","330.36","327.41","332.11","326.17","7.23M","0.76%"
"Apr 07, 2010","327.88","329.34","331.73","324.61","8.38M","-0.28%"
"Apr 06, 2010","328.81","332.62","332.99","328.06","5.35M","-1.00%"
"Apr 05, 2010","332.12","332.25","333.61","327.16","7.32M","0.28%"
"Apr 01, 2010","331.19","324.96","332.12","324.93","8.19M","2.08%"
"Mar 31, 2010","324.43","329.14","331.96","323.27","13.07M","-1.06%"
"Mar 30, 2010","327.92","336.71","336.71","326.25","10.65M","-2.67%"
"Mar 29, 2010","336.92","342.05","343.53","334.88","13.98M","-2.10%"
"Mar 26, 2010","344.14","349.24","350.36","342.67","9.11M","-1.39%"
